stem	name	acc	category	gene_name	source	hmm_file	nseq	cutoff	added_date	status
Hg_transport_merT_1	Hg_transport_merT_1		metal_resistance-mercury	Mercuric transport protein MerT	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_merT_1.hmm	2	0.0	2026-04-21	active
Hg_transport_merT_2	Hg_transport_merT_2		metal_resistance-mercury	Mercuric transport protein MerT	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_merT_2.hmm	2	0.0	2026-04-21	active
Hg_transport_merT_3	Hg_transport_merT_3		metal_resistance-mercury	Mercuric transport protein MerT	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_merT_3.hmm	2	0.0	2026-04-21	active
Hg_transport_merT_4	Hg_transport_merT_4		metal_resistance-mercury	Mercuric transport protein MerT	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_merT_4.hmm	186	0.0	2026-04-21	active
Hg_transport_periplasmic_1	Hg_transport_periplasmic_1		metal_resistance-mercury	Mercuric transport protein periplasmic component	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_periplasmic_1.hmm	2	0.0	2026-04-21	active
Hg_transport_periplasmic_10	Hg_transport_periplasmic_10		metal_resistance-mercury	Mercuric transport protein periplasmic component	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_periplasmic_10.hmm	9	0.0	2026-04-21	active
Hg_transport_periplasmic_12	Hg_transport_periplasmic_12		metal_resistance-mercury	Mercuric transport protein periplasmic component	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_periplasmic_12.hmm	2	0.0	2026-04-21	active
Hg_transport_periplasmic_2	Hg_transport_periplasmic_2		metal_resistance-mercury	Mercuric transport protein periplasmic component	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_periplasmic_2.hmm	24	0.0	2026-04-21	active
Hg_transport_periplasmic_3	Hg_transport_periplasmic_3		metal_resistance-mercury	Mercuric transport protein periplasmic component	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_periplasmic_3.hmm	5	0.0	2026-04-21	active
Hg_transport_periplasmic_4	Hg_transport_periplasmic_4		metal_resistance-mercury	Mercuric transport protein periplasmic component	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_periplasmic_4.hmm	2	0.0	2026-04-21	active
Hg_transport_periplasmic_5	Hg_transport_periplasmic_5		metal_resistance-mercury	Mercuric transport protein periplasmic component	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_periplasmic_5.hmm	5	0.0	2026-04-21	active
Hg_transport_periplasmic_6	Hg_transport_periplasmic_6		metal_resistance-mercury	Mercuric transport protein periplasmic component	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_periplasmic_6.hmm	4	0.0	2026-04-21	active
Hg_transport_periplasmic_7	Hg_transport_periplasmic_7		metal_resistance-mercury	Mercuric transport protein periplasmic component	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_periplasmic_7.hmm	5	0.0	2026-04-21	active
Hg_transport_periplasmic_8	Hg_transport_periplasmic_8		metal_resistance-mercury	Mercuric transport protein periplasmic component	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_periplasmic_8.hmm	3	0.0	2026-04-21	active
Hg_transport_periplasmic_9	Hg_transport_periplasmic_9		metal_resistance-mercury	Mercuric transport protein periplasmic component	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Hg_transport_periplasmic_9.hmm	9	0.0	2026-04-21	active
Mo_binding_modA_1	Mo_binding_modA_1		metal_resistance-molybdenum	Molybdate-binding protein ModA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Mo_binding_modA_1.hmm	25	0.0	2026-04-21	active
Mo_binding_molA_1	Mo_binding_molA_1		metal_resistance-molybdenum	Molybdate-binding protein MolA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Mo_binding_molA_1.hmm	3	0.0	2026-04-21	active
CdCoZn_ATPase_1	CdCoZn_ATPase_1		metal_resistance-multimetal	Cadmium, zinc and cobalt-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_ATPase_1.hmm	25	0.0	2026-04-21	active
CdCoZn_ATPase_2	CdCoZn_ATPase_2		metal_resistance-multimetal	Cadmium, zinc and cobalt-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_ATPase_2.hmm	30	0.0	2026-04-21	active
CdCoZn_ATPase_3	CdCoZn_ATPase_3		metal_resistance-multimetal	Cadmium, zinc and cobalt-transporting ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_ATPase_3.hmm	76	0.0	2026-04-21	active
CdCoZn_antiport_1	CdCoZn_antiport_1		metal_resistance-multimetal	Cadmium, cobalt and zinc/H(+)-K(+) antiporter	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_antiport_1.hmm	7	0.0	2026-04-21	active
CdCoZn_antiport_2	CdCoZn_antiport_2		metal_resistance-multimetal	Cadmium, cobalt and zinc/H(+)-K(+) antiporter	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_antiport_2.hmm	25	0.0	2026-04-21	active
CdCoZn_efflux_czcA_1	CdCoZn_efflux_czcA_1		metal_resistance-multimetal	Cation efflux system protein CzcA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcA_1.hmm	50	0.0	2026-04-21	active
CdCoZn_efflux_czcA_2	CdCoZn_efflux_czcA_2		metal_resistance-multimetal	Cobalt-zinc-cadmium resistance protein CzcA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcA_2.hmm	2	0.0	2026-04-21	active
CdCoZn_efflux_czcA_3	CdCoZn_efflux_czcA_3		metal_resistance-multimetal	Cobalt-zinc-cadmium resistance protein CzcA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcA_3.hmm	2	0.0	2026-04-21	active
CdCoZn_efflux_czcA_4	CdCoZn_efflux_czcA_4		metal_resistance-multimetal	Cobalt-zinc-cadmium resistance protein CzcA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcA_4.hmm	8	0.0	2026-04-21	active
CdCoZn_efflux_czcA_5	CdCoZn_efflux_czcA_5		metal_resistance-multimetal	Cobalt-zinc-cadmium resistance protein CzcA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcA_5.hmm	23	0.0	2026-04-21	active
CdCoZn_efflux_czcB_1	CdCoZn_efflux_czcB_1		metal_resistance-multimetal	Cation efflux system protein CzcB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcB_1.hmm	49	0.0	2026-04-21	active
CdCoZn_efflux_czcB_2	CdCoZn_efflux_czcB_2		metal_resistance-multimetal	Cobalt-zinc-cadmium resistance protein CzcB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcB_2.hmm	11	0.0	2026-04-21	active
CdCoZn_efflux_czcB_3	CdCoZn_efflux_czcB_3		metal_resistance-multimetal	Cobalt-zinc-cadmium resistance protein CzcB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcB_3.hmm	2	0.0	2026-04-21	active
CdCoZn_efflux_czcB_4	CdCoZn_efflux_czcB_4		metal_resistance-multimetal	Cobalt-zinc-cadmium resistance protein CzcB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcB_4.hmm	8	0.0	2026-04-21	active
CdCoZn_efflux_czcB_5	CdCoZn_efflux_czcB_5		metal_resistance-multimetal	Cobalt-zinc-cadmium resistance protein CzcB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcB_5.hmm	10	0.0	2026-04-21	active
CdCoZn_efflux_czcC_1	CdCoZn_efflux_czcC_1		metal_resistance-multimetal	Cobalt-zinc-cadmium resistance protein CzcC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcC_1.hmm	18	0.0	2026-04-21	active
CdCoZn_efflux_czcD_1	CdCoZn_efflux_czcD_1		metal_resistance-multimetal	Cation efflux system protein CzcD	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcD_1.hmm	25	0.0	2026-04-21	active
CdCoZn_efflux_czcD_2	CdCoZn_efflux_czcD_2		metal_resistance-multimetal	Cation efflux system protein CzcD	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CdCoZn_efflux_czcD_2.hmm	10	0.0	2026-04-21	active
CoMg_protein_apaG_1	CoMg_protein_apaG_1		metal_resistance-multimetal	Protein ApaG	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CoMg_protein_apaG_1.hmm	79	0.0	2026-04-21	active
CuAg_cusA_1	CuAg_cusA_1		metal_resistance-multimetal	Cation efflux system protein CusA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CuAg_cusA_1.hmm	75	0.0	2026-04-21	active
CuAg_cusB_1	CuAg_cusB_1		metal_resistance-multimetal	Cation efflux system protein CusB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CuAg_cusB_1.hmm	75	0.0	2026-04-21	active
CuAg_cusC_1	CuAg_cusC_1		metal_resistance-multimetal	Cation efflux system protein CusC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CuAg_cusC_1.hmm	101	0.0	2026-04-21	active
CuAg_cusF_1	CuAg_cusF_1		metal_resistance-multimetal	Cation efflux system protein CusF	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CuAg_cusF_1.hmm	58	0.0	2026-04-21	active
CuNi_ATPase_1	CuNi_ATPase_1		metal_resistance-multimetal	Probable cobalt/nickel-exporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/CuNi_ATPase_1.hmm	6	0.0	2026-04-21	active
MgCo_corC_1	MgCo_corC_1		metal_resistance-multimetal	Magnesium and cobalt efflux protein CorC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/MgCo_corC_1.hmm	50	0.0	2026-04-21	active
NiCoCd_resistance_nccA_1	NiCoCd_resistance_nccA_1		metal_resistance-multimetal	Nickel-cobalt-cadmium resistance protein NccA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCoCd_resistance_nccA_1.hmm	35	0.0	2026-04-21	active
NiCoCd_resistance_nccA_2	NiCoCd_resistance_nccA_2		metal_resistance-multimetal	Nickel-cobalt-cadmium resistance protein NccA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCoCd_resistance_nccA_2.hmm	8	0.0	2026-04-21	active
NiCoCd_resistance_nccB_1	NiCoCd_resistance_nccB_1		metal_resistance-multimetal	Nickel-cobalt-cadmium resistance protein NccB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCoCd_resistance_nccB_1.hmm	6	0.0	2026-04-21	active
NiCoCd_resistance_nccB_2	NiCoCd_resistance_nccB_2		metal_resistance-multimetal	Nickel-cobalt-cadmium resistance protein NccB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCoCd_resistance_nccB_2.hmm	2	0.0	2026-04-21	active
NiCoCd_resistance_nccC_1	NiCoCd_resistance_nccC_1		metal_resistance-multimetal	Nickel-cobalt-cadmium resistance protein NccC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCoCd_resistance_nccC_1.hmm	4	0.0	2026-04-21	active
NiCoCd_resistance_nccN_1	NiCoCd_resistance_nccN_1		metal_resistance-multimetal	Nickel-cobalt-cadmium resistance protein NccN	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCoCd_resistance_nccN_1.hmm	2	0.0	2026-04-21	active
NiCo_efflux_1	NiCo_efflux_1		metal_resistance-multimetal	Putative nickel/cobalt efflux system HI_1248	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCo_efflux_1.hmm	25	0.0	2026-04-21	active
NiCo_efflux_rcnA_1	NiCo_efflux_rcnA_1		metal_resistance-multimetal	Nickel/cobalt efflux system RcnA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCo_efflux_rcnA_1.hmm	49	0.0	2026-04-21	active
NiCo_efflux_rcnA_2	NiCo_efflux_rcnA_2		metal_resistance-multimetal	Nickel/cobalt efflux system RcnA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCo_efflux_rcnA_2.hmm	25	0.0	2026-04-21	active
NiCo_efflux_rcnA_3	NiCo_efflux_rcnA_3		metal_resistance-multimetal	Nickel/cobalt efflux system RcnA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCo_efflux_rcnA_3.hmm	146	0.0	2026-04-21	active
NiCo_efflux_rcnA_4	NiCo_efflux_rcnA_4		metal_resistance-multimetal	Nickel/cobalt efflux system RcnA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCo_efflux_rcnA_4.hmm	6	0.0	2026-04-21	active
NiCo_efflux_rcnA_5	NiCo_efflux_rcnA_5		metal_resistance-multimetal	Nickel/cobalt efflux system RcnA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCo_efflux_rcnA_5.hmm	23	0.0	2026-04-21	active
NiCo_resistance_cnrA_1	NiCo_resistance_cnrA_1		metal_resistance-multimetal	Nickel and cobalt resistance protein CnrA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCo_resistance_cnrA_1.hmm	14	0.0	2026-04-21	active
NiCo_resistance_cnrA_2	NiCo_resistance_cnrA_2		metal_resistance-multimetal	Nickel and cobalt resistance protein CnrA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCo_resistance_cnrA_2.hmm	7	0.0	2026-04-21	active
NiCo_resistance_cnrB_1	NiCo_resistance_cnrB_1		metal_resistance-multimetal	Nickel and cobalt resistance protein CnrB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCo_resistance_cnrB_1.hmm	3	0.0	2026-04-21	active
NiCo_resistance_cnrC_1	NiCo_resistance_cnrC_1		metal_resistance-multimetal	Nickel and cobalt resistance protein CnrC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCo_resistance_cnrC_1.hmm	2	0.0	2026-04-21	active
NiCo_resistance_cnrC_2	NiCo_resistance_cnrC_2		metal_resistance-multimetal	Nickel and cobalt resistance protein CnrC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCo_resistance_cnrC_2.hmm	3	0.0	2026-04-21	active
NiCo_resistance_cnrC_3	NiCo_resistance_cnrC_3		metal_resistance-multimetal	Nickel and cobalt resistance protein CnrC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/NiCo_resistance_cnrC_3.hmm	6	0.0	2026-04-21	active
ZnCdPb_ATPase_1	ZnCdPb_ATPase_1		metal_resistance-multimetal	Zinc/cadmium/lead-transporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/ZnCdPb_ATPase_1.hmm	5	0.0	2026-04-21	active
ZnCdPb_ATPase_2	ZnCdPb_ATPase_2		metal_resistance-multimetal	Zinc/cadmium/lead-transporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/ZnCdPb_ATPase_2.hmm	52	0.0	2026-04-21	active
ZnCdPb_ATPase_3	ZnCdPb_ATPase_3		metal_resistance-multimetal	Zinc/cadmium/lead-transporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/ZnCdPb_ATPase_3.hmm	7	0.0	2026-04-21	active
Ni_Import_nikE_1	Ni_Import_nikE_1		metal_resistance-nickel	Nickel import ATP-binding protein NikE	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Ni_Import_nikE_1.hmm	181	0.0	2026-04-21	active
Ni_import_nikD_1	Ni_import_nikD_1		metal_resistance-nickel	Nickel import ATP-binding protein NikD	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Ni_import_nikD_1.hmm	189	0.0	2026-04-21	active
Ni_periplasmic_1	Ni_periplasmic_1		metal_resistance-nickel	Nickel-binding periplasmic protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Ni_periplasmic_1.hmm	25	0.0	2026-04-21	active
Ni_permease_nikB_1	Ni_permease_nikB_1		metal_resistance-nickel	Nickel transport system permease protein NikB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Ni_permease_nikB_1.hmm	25	0.0	2026-04-21	active
Ni_permease_nikC_1	Ni_permease_nikC_1		metal_resistance-nickel	Nickel transport system permease protein NikC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Ni_permease_nikC_1.hmm	30	0.0	2026-04-21	active
Ni_protein_hupE_1	Ni_protein_hupE_1		metal_resistance-nickel	Protein HupE	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Ni_protein_hupE_1.hmm	12	0.0	2026-04-21	active
Ni_protein_hupE_2	Ni_protein_hupE_2		metal_resistance-nickel	Protein HupE	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Ni_protein_hupE_2.hmm	25	0.0	2026-04-21	active
Ni_transport_nixA_1	Ni_transport_nixA_1		metal_resistance-nickel	High-affinity nickel-transport protein NixA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Ni_transport_nixA_1.hmm	52	0.0	2026-04-21	active
As_res_Acr3_2	As_res_Acr3_2		metal_resistance-non-specific	Arsenical-resistance protein Acr3	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_res_Acr3_2.hmm	2	0.0	2026-04-21	active
Cation_ATPase_1	Cation_ATPase_1		metal_resistance-non-specific	Probable cation-transporting ATPase G	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cation_ATPase_1.hmm	27	0.0	2026-04-21	active
Cation_efflux_fieF_1	Cation_efflux_fieF_1		metal_resistance-non-specific	Cation-efflux pump FieF	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cation_efflux_fieF_1.hmm	211	0.0	2026-04-21	active
Cation_symport_actP_1	Cation_symport_actP_1		metal_resistance-non-specific	Cation/acetate symporter ActP	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cation_symport_actP_1.hmm	13	0.0	2026-04-21	active
Cation_tolerance_cutA_1	Cation_tolerance_cutA_1		metal_resistance-non-specific	Divalent-cation tolerance protein CutA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cation_tolerance_cutA_1.hmm	25	0.0	2026-04-21	active
Cation_tolerance_cutA_2	Cation_tolerance_cutA_2		metal_resistance-non-specific	Divalent-cation tolerance protein CutA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cation_tolerance_cutA_2.hmm	53	0.0	2026-04-21	active
Cation_transport_mntH_1	Cation_transport_mntH_1		metal_resistance-non-specific	Divalent metal cation transporter MntH	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cation_transport_mntH_1.hmm	7	0.0	2026-04-21	active
Cation_transport_mntH_2	Cation_transport_mntH_2		metal_resistance-non-specific	Divalent metal cation transporter MntH	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Cation_transport_mntH_2.hmm	194	0.0	2026-04-21	active
FMN_reductase_arsH_1	FMN_reductase_arsH_1		metal_resistance-non-specific	NADPH-dependent FMN reductase ArsH	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/FMN_reductase_arsH_1.hmm	7	0.0	2026-04-21	active
FMN_reductase_arsH_2	FMN_reductase_arsH_2		metal_resistance-non-specific	NADPH-dependent FMN reductase ArsH	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/FMN_reductase_arsH_2.hmm	25	0.0	2026-04-21	active
FMN_reductase_arsH_3	FMN_reductase_arsH_3		metal_resistance-non-specific	NADPH-dependent FMN reductase ArsH	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/FMN_reductase_arsH_3.hmm	25	0.0	2026-04-21	active
FMN_reductase_arsH_4	FMN_reductase_arsH_4		metal_resistance-non-specific	NADPH-dependent FMN reductase ArsH	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/FMN_reductase_arsH_4.hmm	25	0.0	2026-04-21	active
FMN_reductase_arsH_5	FMN_reductase_arsH_5		metal_resistance-non-specific	NADPH-dependent FMN reductase ArsH	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/FMN_reductase_arsH_5.hmm	2	0.0	2026-04-21	active
Metal_binding_zinT_1	Metal_binding_zinT_1		metal_resistance-non-specific	Metal-binding protein ZinT	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Metal_binding_zinT_1.hmm	35	0.0	2026-04-21	active
Multidrug_efflux_yfmO_1	Multidrug_efflux_yfmO_1		metal_resistance-non-specific	Multidrug efflux protein YfmO	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Multidrug_efflux_yfmO_1.hmm	25	0.0	2026-04-21	active
Multidrug_efflux_yfmO_2	Multidrug_efflux_yfmO_2		metal_resistance-non-specific	Multidrug efflux protein YfmO	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Multidrug_efflux_yfmO_2.hmm	29	0.0	2026-04-21	active
Multidrug_resistance_mdtA_1	Multidrug_resistance_mdtA_1		metal_resistance-non-specific	Multidrug resistance protein MdtA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Multidrug_resistance_mdtA_1.hmm	110	0.0	2026-04-21	active
Multidrug_resistance_mdtB_1	Multidrug_resistance_mdtB_1		metal_resistance-non-specific	Multidrug resistance protein MdtB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Multidrug_resistance_mdtB_1.hmm	632	0.0	2026-04-21	active
Multidrug_resistance_mdtC_1	Multidrug_resistance_mdtC_1		metal_resistance-non-specific	Multidrug resistance protein MdtC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Multidrug_resistance_mdtC_1.hmm	811	0.0	2026-04-21	active
Quinone_reductase_arsH_1	Quinone_reductase_arsH_1		metal_resistance-non-specific	NADPH-dependent quinone reductase ArsH	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Quinone_reductase_arsH_1.hmm	18	0.0	2026-04-21	active
Ag_ATPase_1	Ag_ATPase_1		metal_resistance-silver	Silver exporting P-type ATPase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Ag_ATPase_1.hmm	25	0.0	2026-04-21	active
Ag_efflux_silA_1	Ag_efflux_silA_1		metal_resistance-silver	Putative cation efflux system protein SilA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Ag_efflux_silA_1.hmm	25	0.0	2026-04-21	active
Ag_lipoprotein_silC_1	Ag_lipoprotein_silC_1		metal_resistance-silver	Probable outer membrane lipoprotein SilC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Ag_lipoprotein_silC_1.hmm	24	0.0	2026-04-21	active
Ag_membrane_silB_1	Ag_membrane_silB_1		metal_resistance-silver	Putative membrane fusion protein SilB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Ag_membrane_silB_1.hmm	25	0.0	2026-04-21	active
Te_protein_klaB_1	Te_protein_klaB_1		metal_resistance-tellurite	Protein KlaB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_protein_klaB_1.hmm	14	0.0	2026-04-21	active
Te_protein_klaC_1	Te_protein_klaC_1		metal_resistance-tellurite	Protein KlaC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_protein_klaC_1.hmm	3	0.0	2026-04-21	active
Te_protein_klaC_2	Te_protein_klaC_2		metal_resistance-tellurite	Protein KlaC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_protein_klaC_2.hmm	2	0.0	2026-04-21	active
Te_resistance_terA_1	Te_resistance_terA_1		metal_resistance-tellurite	Tellurium resistance protein TerA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_resistance_terA_1.hmm	19	0.0	2026-04-21	active
Te_resistance_terA_2	Te_resistance_terA_2		metal_resistance-tellurite	Tellurium resistance protein TerA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_resistance_terA_2.hmm	8	0.0	2026-04-21	active
Te_resistance_terB_1	Te_resistance_terB_1		metal_resistance-tellurite	Tellurium resistance protein TerB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_resistance_terB_1.hmm	2	0.0	2026-04-21	active
Te_resistance_terB_2	Te_resistance_terB_2		metal_resistance-tellurite	Tellurium resistance protein TerB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_resistance_terB_2.hmm	13	0.0	2026-04-21	active
Te_resistance_terB_3	Te_resistance_terB_3		metal_resistance-tellurite	Tellurium resistance protein TerB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_resistance_terB_3.hmm	2	0.0	2026-04-21	active
Te_resistance_terB_4	Te_resistance_terB_4		metal_resistance-tellurite	Tellurium resistance protein TerB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_resistance_terB_4.hmm	8	0.0	2026-04-21	active
Te_resistance_terC_1	Te_resistance_terC_1		metal_resistance-tellurite	Tellurium resistance protein TerC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_resistance_terC_1.hmm	50	0.0	2026-04-21	active
Te_resistance_terD_1	Te_resistance_terD_1		metal_resistance-tellurite	Tellurium resistance protein TerD	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_resistance_terD_1.hmm	50	0.0	2026-04-21	active
Te_resistance_terE_1	Te_resistance_terE_1		metal_resistance-tellurite	Tellurium resistance protein TerE	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_resistance_terE_1.hmm	25	0.0	2026-04-21	active
Te_resistance_terZ_1	Te_resistance_terZ_1		metal_resistance-tellurite	Tellurium resistance protein TerZ	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Te_resistance_terZ_1.hmm	25	0.0	2026-04-21	active
